,weapon_type,officer_id,officer_race,subject_perceived_race,initial_call_type,final_call_type,call_type,precinct,sector,beat,incident_year,incident_month,officer_age,12am_6am,7am_12pm,1pm_6pm,7pm_11pm,officer_gender__M,subject_perceived_gender__M,subject_perceived_gender__Unable to Determine,arrest_flag__Y,frisk_flag__Y,dif_race__Y,dif_gender__Y,repeat_offenders__Y,subject_age_group__1_17,subject_age_group__26_35,subject_age_group__36_45,subject_age_group__46_55,subject_age_group__56_up,subject_age_group__Unknown,field_contact__y,offense_report__y
26458,5,1057,0,5,51,113,3,3,8,24,5,4,11,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26459,5,544,7,4,136,14,2,6,18,58,5,4,15,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26460,5,687,2,0,46,47,0,6,4,16,5,4,12,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26461,5,1054,7,5,16,10,0,6,14,46,5,4,5,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
26462,5,1026,7,4,123,12,0,1,16,48,5,4,9,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
26463,5,682,3,1,20,14,0,6,24,76,5,4,6,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26465,5,912,7,0,35,26,0,0,6,18,5,4,4,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26466,5,1046,7,7,136,83,2,6,14,46,5,4,6,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
26467,5,262,7,7,136,93,2,5,32,96,5,4,26,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26468,5,735,7,1,28,22,3,2,22,68,5,7,19,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26469,5,532,7,7,14,47,0,6,4,14,5,4,10,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
26470,5,413,7,5,15,47,0,1,0,4,5,4,18,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26471,5,4,7,1,48,93,2,1,20,64,5,4,38,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26472,5,1092,7,7,139,34,0,6,24,76,5,5,21,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26473,5,844,7,7,149,25,2,6,24,76,5,4,7,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
26474,5,1003,7,7,52,104,0,1,16,52,5,4,10,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
26475,5,1006,7,1,45,93,2,6,14,46,5,4,3,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
26476,5,1022,7,7,156,113,2,6,18,58,5,4,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
26477,2,994,1,7,48,12,0,6,24,76,5,4,11,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
26478,5,765,7,7,136,93,2,5,32,96,5,4,12,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26479,5,1029,7,7,6,0,1,6,4,14,5,4,6,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26480,2,765,7,4,135,94,2,5,32,96,5,4,12,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
26481,5,972,7,7,58,92,0,5,32,96,5,4,18,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26482,5,1004,3,5,108,34,3,1,30,90,5,4,4,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26483,5,1094,2,7,135,25,0,6,18,56,5,7,9,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26484,5,1063,7,7,136,183,2,0,6,18,5,4,12,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26485,5,457,7,7,135,22,0,0,10,30,5,4,36,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26486,5,947,7,7,139,12,0,3,33,101,5,4,8,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26487,5,1040,7,7,6,25,1,6,18,58,5,4,18,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
26488,5,1063,7,7,34,20,0,0,6,20,5,5,12,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26489,5,1043,7,1,78,93,2,6,14,46,5,4,10,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26490,5,444,7,7,146,94,2,5,32,96,5,4,13,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
26492,5,249,2,7,85,104,0,2,22,68,5,4,28,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
26493,5,554,7,7,47,93,0,2,28,86,5,4,18,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26494,5,1024,7,1,147,83,0,1,30,92,5,5,8,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26495,5,834,0,7,90,93,3,6,4,14,5,5,13,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26496,5,444,7,7,136,83,2,0,6,20,5,5,13,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26497,5,363,7,7,153,42,0,0,10,32,5,8,16,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
26498,5,997,3,1,20,14,0,6,18,56,5,5,10,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26500,5,1007,7,1,136,83,2,6,4,12,5,5,6,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
26501,5,665,7,1,156,113,2,5,32,96,5,5,12,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
26502,5,457,7,0,135,24,0,0,2,6,5,5,36,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26503,2,881,7,0,136,116,2,3,8,28,5,5,14,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
26504,5,1002,7,7,147,83,3,0,6,18,5,5,10,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26505,5,647,7,7,55,47,0,1,0,0,5,5,21,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
26506,5,860,0,5,46,44,0,3,8,24,5,5,7,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
26507,5,1026,7,7,48,42,0,1,16,50,5,5,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26508,5,819,7,1,47,44,0,1,0,0,5,5,13,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26509,5,1080,3,5,48,42,0,3,8,26,5,5,7,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26510,5,729,7,7,162,14,3,1,12,40,5,5,7,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
26511,5,331,7,7,62,113,2,5,32,96,5,5,19,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26512,5,860,0,5,152,93,0,3,8,28,5,5,7,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26513,5,523,0,1,34,93,1,6,24,72,5,5,12,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
26514,5,878,7,4,15,49,0,6,18,58,5,7,13,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26515,5,928,7,7,48,86,0,0,10,30,5,5,26,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26516,5,912,7,7,69,93,0,0,6,22,5,5,4,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26518,5,1029,7,7,20,34,0,6,14,42,5,5,6,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
26519,5,1047,7,7,147,83,2,6,14,46,5,5,12,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26520,5,811,7,7,136,114,2,6,4,14,5,5,10,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26522,5,1032,7,7,136,93,2,6,14,44,5,5,9,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26523,5,1004,3,7,147,83,3,1,30,90,5,5,4,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26525,5,1025,7,1,57,38,2,6,18,56,5,5,4,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26526,5,1018,7,7,123,42,0,2,22,66,5,6,5,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
26527,5,1018,7,7,123,42,0,2,22,66,5,6,5,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
26528,5,1051,7,7,48,44,0,1,0,0,5,5,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26529,5,781,7,7,88,57,2,1,16,48,5,5,8,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
26530,5,1093,3,7,27,22,2,1,16,52,5,5,7,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
26531,5,1068,7,7,48,42,0,5,32,96,5,5,23,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26532,5,176,7,1,149,194,2,5,32,96,5,5,24,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
26533,5,350,7,7,162,116,0,5,32,96,5,5,23,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26534,5,743,7,7,147,34,0,2,22,66,5,6,16,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
26535,1,853,1,7,102,115,3,3,8,26,5,5,20,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
26536,5,636,7,7,20,14,3,5,32,96,5,5,12,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26537,5,947,7,7,135,93,0,3,33,99,5,5,8,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26538,5,1083,5,7,52,104,3,6,4,16,5,5,24,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
26539,5,1052,0,1,146,105,2,6,4,14,5,5,3,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
26540,5,997,3,1,55,38,0,6,14,42,5,5,10,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26541,5,499,7,5,47,47,3,0,10,34,5,5,21,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
26542,5,934,7,1,6,98,1,2,22,66,5,5,10,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
26543,5,839,7,7,88,104,0,1,0,4,5,5,9,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26544,5,457,7,7,36,26,3,0,2,6,5,5,36,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26545,5,783,0,7,136,94,2,1,20,62,5,5,10,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26546,5,1086,7,1,55,38,0,0,2,8,5,5,4,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
26547,5,790,7,7,34,98,0,1,30,90,5,5,5,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
26548,5,853,1,1,20,12,0,3,8,26,5,5,20,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
26549,2,1041,0,5,57,38,0,6,14,42,5,5,3,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
26550,5,1004,3,7,15,124,0,1,30,90,5,5,4,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
26551,5,621,7,7,84,158,0,1,0,2,5,5,25,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26552,5,351,7,5,111,80,2,6,14,42,5,5,15,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26553,5,1021,7,1,17,126,0,6,14,46,5,6,3,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
26554,5,990,7,4,135,93,2,1,30,94,5,6,4,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26555,5,499,7,0,135,93,0,5,32,96,5,6,21,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26556,5,1055,7,7,33,25,1,1,0,2,5,7,20,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
26557,5,685,7,5,51,21,0,6,4,16,5,6,23,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
26558,5,368,7,7,136,184,2,5,32,96,5,7,21,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26559,5,1029,7,1,17,42,0,6,4,14,5,6,6,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26560,5,199,7,4,52,93,3,5,32,96,5,6,27,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26561,5,1004,3,7,66,42,0,1,30,90,5,6,4,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26562,5,1004,3,7,135,92,0,1,30,92,5,6,4,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26563,1,549,7,7,146,105,2,0,10,32,5,6,15,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
26564,5,1015,7,1,14,47,0,0,10,30,5,6,15,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26565,5,947,7,7,85,159,0,3,33,99,5,6,8,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26566,5,976,2,0,139,12,0,6,18,58,5,6,12,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26567,2,1068,7,7,126,116,3,5,32,96,5,6,23,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
26568,5,196,0,7,136,111,2,1,20,62,5,6,35,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26569,5,997,3,7,48,12,0,6,14,42,5,6,10,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
26570,5,984,7,7,35,83,0,1,20,64,5,6,8,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
26571,5,1089,7,5,14,44,3,3,8,28,5,6,5,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
26572,5,976,2,4,55,38,0,6,18,54,5,6,12,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
26573,5,1029,7,1,147,83,0,6,18,54,5,6,6,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
26574,2,800,7,5,162,14,0,6,4,16,5,6,10,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
26575,2,770,7,1,111,80,3,1,12,40,5,6,8,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
26577,5,737,7,5,27,94,2,0,10,32,5,6,16,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26578,5,780,7,7,51,104,0,2,28,86,5,6,6,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
26579,5,1043,7,0,36,42,0,2,28,84,5,7,10,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26580,2,1029,7,7,35,26,0,6,4,16,5,7,6,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
26581,5,874,0,1,47,48,0,6,4,16,5,7,11,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26582,5,1094,2,0,135,90,2,6,4,12,5,7,9,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
26583,5,1052,0,5,47,42,0,6,14,46,5,7,3,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
26584,2,836,3,7,162,34,0,5,32,96,5,7,16,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
26585,5,1064,0,5,55,38,0,6,4,14,5,7,5,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26586,5,14,0,5,48,12,0,6,4,16,5,7,38,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
26587,5,800,7,7,27,105,2,6,24,74,5,7,10,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
26588,5,849,7,4,135,93,0,6,18,54,5,7,8,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26589,5,1047,7,5,48,42,0,6,14,42,5,8,12,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
26590,5,641,7,1,139,12,0,6,4,12,5,7,14,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
26591,5,787,7,1,84,106,0,3,33,97,5,7,8,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26592,5,1041,0,5,135,34,3,6,14,42,5,7,3,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
26593,5,1055,7,7,126,15,0,1,20,64,5,7,20,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26594,5,1030,2,5,55,44,0,1,16,50,5,7,4,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
26595,5,997,3,1,136,93,2,6,18,56,5,7,10,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
26596,5,1019,7,1,135,27,0,1,16,50,5,7,9,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
26597,5,1024,7,7,58,44,0,1,12,40,5,7,8,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
26598,5,465,1,7,111,82,0,1,0,2,5,7,24,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
26599,5,1089,7,5,27,24,2,1,12,40,5,7,5,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
26600,5,675,3,0,28,94,3,6,4,12,5,8,16,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
26601,5,997,3,7,20,14,0,6,18,58,5,8,10,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
26602,5,756,7,5,35,27,0,3,33,99,5,8,17,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
26934,3,161,2,7,126,83,3,6,5,15,0,9,30,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26970,3,542,1,1,48,42,0,5,32,96,0,10,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27104,3,495,2,2,95,70,0,6,5,13,0,5,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27105,3,495,2,2,95,70,0,6,5,13,0,10,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27109,3,529,7,7,132,34,3,0,7,23,0,3,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27110,2,529,7,7,156,113,2,0,7,21,0,3,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27111,3,529,7,1,156,113,2,0,7,21,0,3,17,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27112,3,220,7,7,139,12,0,0,7,23,0,3,33,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
27113,3,535,5,1,111,80,0,0,7,21,0,3,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27114,3,535,5,1,111,80,0,0,7,21,0,3,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27115,3,5,2,1,138,95,0,0,7,19,0,3,39,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27116,3,627,5,7,135,34,0,0,3,11,0,3,3,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
27117,3,568,7,7,139,115,0,6,14,46,0,3,8,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
27118,2,256,7,1,36,70,0,0,7,19,0,3,12,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27119,3,577,1,1,132,34,0,0,3,7,0,3,13,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
27121,3,352,4,7,139,12,0,0,7,23,0,4,11,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27122,3,511,7,0,147,83,0,0,7,23,0,4,14,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27123,3,514,5,7,46,44,0,0,7,21,0,4,13,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27124,3,514,5,7,46,44,0,0,7,21,0,4,13,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27125,3,577,1,1,58,42,0,0,7,19,0,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27127,3,529,7,7,48,38,0,0,7,19,0,4,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27128,3,315,0,1,48,48,3,0,11,31,0,4,12,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27130,3,5,2,7,162,115,0,5,32,96,0,4,39,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27131,3,529,7,7,48,114,0,0,3,7,0,4,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27132,2,352,4,1,162,42,0,0,7,23,0,4,11,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27133,3,220,7,7,135,93,2,6,15,47,0,4,33,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27134,3,315,0,7,48,83,0,0,3,9,0,4,12,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27135,3,529,7,7,55,80,0,0,7,19,0,5,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27136,3,428,6,1,95,98,0,0,3,11,0,5,19,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27137,3,67,7,7,110,75,2,0,11,31,0,5,27,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27138,3,627,5,1,17,47,3,0,3,11,0,5,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27139,3,592,7,1,55,42,3,6,14,46,0,5,7,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
27141,2,333,7,0,48,113,2,2,29,89,0,5,14,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27142,3,340,7,2,84,106,0,2,23,67,0,5,17,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27143,3,656,7,1,138,95,0,2,27,83,0,5,13,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
27144,3,254,5,2,111,80,0,0,11,31,0,5,18,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
27145,3,360,7,7,48,104,0,0,3,9,0,5,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27146,3,475,3,5,147,34,0,0,11,31,0,5,19,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27147,3,360,7,7,136,113,2,0,3,7,0,5,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27148,3,431,7,7,17,42,0,6,19,59,0,5,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
27151,3,576,7,1,153,42,0,6,5,13,0,5,12,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
27152,3,660,7,7,48,44,0,1,21,63,0,5,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
27153,3,459,0,1,162,114,0,6,5,17,0,5,17,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27154,3,494,2,1,156,113,0,4,9,27,0,5,26,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27155,3,567,7,4,135,114,2,6,19,57,0,5,7,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27156,3,309,7,7,127,99,0,5,32,96,0,5,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27157,3,352,4,1,147,83,0,0,7,23,0,5,11,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27158,3,166,1,7,137,114,0,0,11,31,0,5,27,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27159,3,341,7,4,35,95,0,6,15,47,0,5,19,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
27160,3,454,0,7,48,42,0,1,21,61,0,5,10,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27161,3,377,2,0,136,70,2,6,14,46,0,5,31,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27162,3,377,2,1,136,70,2,6,14,46,0,5,31,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
27163,3,377,2,0,136,70,2,6,14,46,0,5,31,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27164,1,214,7,7,162,38,2,6,15,45,0,5,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27165,3,571,7,7,48,44,0,1,31,91,0,5,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27166,3,506,7,1,86,106,0,2,29,89,0,5,17,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
27167,3,242,5,2,20,14,0,6,5,15,0,5,15,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27168,3,441,7,1,119,47,0,2,27,81,0,5,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27169,3,475,3,3,135,98,0,0,7,21,0,5,19,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27170,3,35,7,0,108,44,0,1,1,1,0,5,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
